Surface,Local,Visitante,W_OR_L,1_M,1_M W%,1_SPW,1_SPW-InP,1_Ace%,1_DF%,1_DF/2s,1_1stIn,1_1st%,1_2nd%,1_2%-InP,1_Hld%,1_RPW,1_vAce%,1_vDF%,1_v1st%,1_v2nd%,1_Brk%,1_BPConv%,1_BPChnc,1_BP/G,1_BP/S,1_BP/M,1_Bks/S,1_Bks/M,1_BPSvd%,1_BPvs/G,1_BPvs/S,1_BPvs/M,1_Bkn/S,1_Bkn/M,1_TPW%,1_TB W%,1_TB/S,1_S W%,1_G W%,2_M,2_M W%,2_SPW,2_SPW-InP,2_Ace%,2_DF%,2_DF/2s,2_1stIn,2_1st%,2_2nd%,2_2%-InP,2_Hld%,2_RPW,2_vAce%,2_vDF%,2_v1st%,2_v2nd%,2_Brk%,2_BPConv%,2_BPChnc,2_BP/G,2_BP/S,2_BP/M,2_Bks/S,2_Bks/M,2_BPSvd%,2_BPvs/G,2_BPvs/S,2_BPvs/M,2_Bkn/S,2_Bkn/M,2_TPW%,2_TB W%,2_TB/S,2_S W%,2_G W%
Hard,Joao Fonseca,Jacob Fearnley,1,-1.3311305728570166,2.262646356265177,2.43514041516457,2.430149557377936,0.2394064804248203,-1.5973104203169686,-1.430621733253688,2.3057484112308497,1.270282672712823,2.664369089626573,1.8583577610091295,1.678164752371938,-0.1000435890896368,0.8577008137857185,1.0674316765738954,-0.0352080003073972,0.4928697674375522,0.312283565279973,-1.252986538002161,-0.9624436240676736,2.316551385145567,0.3602033024272976,2.103525061321055,-0.7656565586655667,0.3533054272119685,0.2762786752842124,-2.1321334754299515,-3.1389370482287045,-2.4533507884824406,-2.1525715127292684,-1.7890135867328032,1.24558405214845,0.0741856524421295,1.8985412237039705,1.4980230864261797,1.179410682019286,-1.7834712823976733,-0.0096092695827102,-2.180593093850547,-1.2251444591753424,-1.4685543860205417,2.320706488007228,1.6387166767696109,-1.9415161759402588,-1.4548100914616375,-1.6800603710802515,-0.864145030049308,-1.469652422385707,0.7003051236274576,0.0049222428337773,-0.5681343145307327,0.7472718432590458,0.8777884767634914,1.3821881127537858,0.6490007496221604,-1.5499158563836706,1.6733742577794293,2.2261401772105587,0.5666322120901743,2.492223067748089,1.025944605942447,0.2025547161113366,2.1882422510991613,3.464837616077585,1.5155365098387303,2.0057342687549924,0.8485492589343225,-0.6991627251196995,0.0741856524421295,3.7318164507674094,0.0260814665449303,0.1550160704392161
Hard,Tomas Martin Etcheverry,Jakub Mensik,0,0.0258915557649533,-0.239864506335296,0.055600780082244,-0.3611658734445676,0.1605775173581112,-0.95501256649333,-0.8167540512490283,0.8519867068971154,0.1852920351248432,-0.7202445599938604,-1.232050812624773,0.3652560814931206,-0.250108972724092,0.0861392495911057,0.0679191264544008,-0.8413993542849459,0.538154321475898,-0.3129853261008265,-0.5032981180626469,0.1821143457893546,-0.0723922307857994,0.3602033024272976,0.6434768545517181,-0.0706422383639865,0.1851456325293488,0.3500026344570882,-0.2033943118008835,0.068610645862922,0.3106957228483747,-0.1593340306954905,-0.0745977370491717,-0.1038320790172033,-0.165513420396343,0.9883136634137308,0.0260814665449303,-0.0189377315272111,0.2520619105352816,0.5114946872784051,-0.0017375243775711,-0.5605455470747465,1.132801395180856,0.2653533557715836,0.1408795326782407,-0.6302801288941461,0.6647065028962761,-0.7455028708119233,-0.716982717019122,0.3019833744628161,-0.1000435890896368,-0.2793372808168695,0.2496486810215812,-0.1774770627740234,0.0853087810924413,-0.1601418193188538,-0.0868045514295842,0.384690977622457,-0.1642746775523905,-0.26177565583379,0.6434768545517181,-0.2009574234205329,0.5214652218945883,0.3794922181262385,-0.1262447452557207,-0.1200686302601149,0.5941876727284586,-0.3655310115955363,0.0572804052341846,-0.0244546595368705,0.2227990776019827,1.9882819690846976,0.4948003063953843,0.0583750693467565
Hard,Mackenzie Mcdonald,Alejandro Davidovich Fokina,1,-1.2557404546002404,-1.6941081068779444,-1.9225707237813787,-1.8897433712759384,-0.8379226814868695,0.5222724973010394,0.6810830928423418,0.6239456552369181,-2.640730090685705,-0.3413698977229159,0.0433559003035028,-2.1181976694463303,0.5502397399930025,-0.8072478247395004,-0.0229456508291896,0.2256186142147496,0.6060811525334167,0.6179705788439195,0.8433644140509224,-1.07386077157588,0.2951375562805649,0.152876983006935,0.4129429271670861,0.8850024520506854,1.025944605942447,-1.9649296835712105,0.9538491863765576,0.8233277503550693,1.0194255975485838,1.868269614821628,2.035452539484529,-0.937294983560698,-2.322805075942597,-1.6141679526273778,-1.3471825028414866,-0.9273631417963306,0.4782322653056099,-0.0096092695827102,-0.3170981989065545,-0.1950161454194185,-0.6014357922867425,-0.3127147126696912,-0.0310034182830638,1.2795636787599791,-0.8744662620541107,0.1890546294564062,0.1659911611619911,-0.1092892212341615,0.3501525618137301,0.2891817664844248,0.1587839037379907,0.0833495517481246,0.2890892742649962,0.3261784295328793,0.4268708474178598,0.4657216303556979,0.2032551095139738,0.5675296218476602,0.3360982847055423,0.7546872669941399,0.6896250165772074,0.0403620059310098,0.1823535209249304,0.4459691981089961,0.3106957228483747,0.2530599311046014,0.1891585475175411,0.0549227599434622,-0.7264092508383693,0.2062871679531018,0.0260814665449303,0.174344270657708
Hard,Gabriel Diallo,Zhizhen Zhang,1,-0.8787898633163599,0.4206044622444902,-0.5464514167458151,-1.125454622360253,0.4233407275804745,-0.3769444980520552,-0.0310034182830638,1.7641509135378886,-0.6726075387819285,-1.149635843900929,-1.2565778647964705,-0.0301983374462809,0.375163459086138,-1.497592382176786,-0.1138104281127801,1.1740790306589246,-0.8430245766936473,0.2428092440154396,-0.4061162858482661,-0.5167750340348485,0.9383146836467016,1.3968348995291096,1.5656125640902474,0.7981256620129887,0.8577848112598272,-0.5199400837828462,-0.3576934448912091,0.068610645862922,0.1689497479083328,0.2874260945879424,0.3210366898008975,-0.0244546595368705,-0.525062029654052,0.0909062096064519,0.3632301057356077,0.174344270657708,0.3274520287920577,-0.6155441031421468,0.1989465412317819,-0.0288664173942695,0.2656828014470567,-0.3769444980520552,-0.3502146129254868,0.2533789462891059,-0.0417990285563617,0.3911211160009099,0.1905182133336888,0.2228924906749354,-0.675294226355047,1.629262377980333,0.2496486810215812,-0.7702648230516328,-0.3448944822718448,-0.59088261115896,-0.3922331669604973,-0.0913641071853335,-0.6236869113853455,-0.4691019752541516,-0.7397267097560745,-0.6787797686278692,-0.8238131355663693,-0.9917734224892496,-0.8977404107073482,-0.8747857347522622,-1.106764026552043,-0.1937001941788315,-0.3383540216158839,-0.461030466678701,-0.7264092508383693,-0.0501149617061208,-0.5906538490477719,-0.3088607348045901
Hard,Aleksandar Kovacevic,Matteo Arnaldi,0,-0.2756689172621511,-1.112410666660885,0.0269316278523332,-0.2614760366294782,1.0802487531363831,0.8434214242128586,0.5583095564414098,-1.0578571007570068,0.79086820494139,-0.5939530059035456,-0.3245498822719621,0.2070743139173593,-1.0004358908963666,1.4668283644656772,-0.6589990918143233,-0.8176878438738416,-1.2958701170771052,-0.8965696247229065,-0.558830593613722,-0.5370326972181587,-1.0830991452183003,-0.8837546140948768,-0.8165713522176182,-1.0697253237975075,-0.9919729302489888,0.8513255568326421,0.4138022205604179,0.8233277503550693,0.8068066351385212,-0.0906017037288084,-0.0745977370491717,-0.6594740153795331,-0.9517263793065333,0.4755094040952856,-1.1991660270992377,-0.5214709372080002,0.553622383562386,0.2630614055190365,-0.6324588734355379,-0.7599252207049252,-0.102185692864252,0.0726639996244923,-0.2765504910849276,-1.713475124280068,-0.2184254114195212,-0.2403366544506641,-0.42265809095875,-0.4256527563856842,0.1750762809068644,-1.5788093889341135,-0.6589990918143233,0.5575797599702109,-0.4128213133293635,0.1455451942450933,0.0520266374481035,0.6682982621888003,0.2951375562805649,0.5675296218476602,0.6434768545517181,0.4506185018621984,0.5214652218945883,-0.7116223776323233,0.0280543878346048,0.2572899219859591,0.381568710318396,0.5967215659380117,0.7166711166509662,-0.2228982082377026,0.6063175941435388,-0.0244747487401985,0.3550069681943717,-0.1349069328381617
Hard,Gael Monfils,Jan Lennard Struff,1,0.3274520287920577,0.3963670689021127,0.2276156934616895,0.4363528210761476,0.502169690647184,1.1003405657423138,0.9266301656442056,-0.7443006547242431,0.3871507583970283,0.2143129402744691,0.828221569797828,0.3494379047355462,0.1500653836344552,-1.8630689125847613,-0.5681343145307327,0.8421178849034634,-0.8203822996744743,0.1177554657392796,-0.0035058381029715,0.4555927987640428,0.2951375562805649,0.5675296218476602,0.6434768545517181,0.3637417118245008,0.5214652218945883,0.3205130507879379,-0.2805438783460464,-0.1200686302601149,0.0980767604383121,-0.2624325211455136,-0.2064758793325275,0.2930550183844607,0.6063175941435388,0.2062871679531018,0.4372383436067321,0.3289698724056434,-0.2002787990053749,-0.6700782381624961,0.0269316278523332,-0.0288664173942695,0.502169690647184,0.5222724973010394,0.337317190919732,-0.8868263120118645,0.8665652261684583,-0.7707611816299849,-0.643401560504029,0.2703470209476656,-0.250108972724092,1.5074368678443413,0.7948373447231237,-0.4857266981183803,-0.1184717120801159,-0.7298312536880264,-0.9614410413590166,-0.0711064440020233,-0.4399220178521638,-0.0544493364134274,0.5666322120901743,-0.722218163646718,-0.3193337515185098,0.6743880548177418,0.1823535209249304,0.6346484742320323,1.1611715724886258,-0.0906017037288084,0.3210366898008975,-0.2228982082377026,0.2899148179967551,1.5908586681129029,-0.4755299234704673,-0.3861735356785578
Hard,Hugo Gaston,Luciano Darderi,1,-0.8033997450595838,-0.6155441031421468,-1.7218866581720258,-1.65713375204073,-1.2846201388648877,-0.3769444980520552,-0.5220975638867914,-0.8583211805543403,-1.8332951975969791,-0.6949862491757974,-1.0358343952511917,-1.849288664567536,-0.300130767268909,0.0049222428337773,-0.2955399826799612,0.1544840829814378,-0.9109514077511672,-0.3268801903537336,-0.4894149991748781,-0.729480497459606,-0.0723922307857994,-0.0544493364134274,0.0287197148593658,-0.4181493985147769,-0.3193337515185098,-1.2129453000078771,1.2624474525572078,1.3893655787241803,1.5155365098387303,1.765171124371605,1.9035743972011725,-1.334182080962362,0.8747805557226284,-1.716728804491067,-1.207389164640474,-1.3912399470401358,-0.8787898633163599,-2.172796625389899,-1.2631802224935045,-1.490984024015581,-0.2335672979754338,0.2011235703892197,-0.0801128328434366,-1.3714135467897737,-0.8744662620541107,-0.8465361140841752,-0.9622532387360986,-1.0425616499311534,-1.2255339663480491,2.157172921902964,0.3405134583051717,-1.2444950312737195,-0.8203822996744743,-1.2995206880572,-1.502882677981999,-1.0637319399842249,-1.1749815919848916,-1.0910809335152394,-1.4313284919099705,-1.721301249080239,-2.0009316983447065,-0.8885598796472252,0.6452509201959062,1.0120070264781065,0.381568710318396,1.2496786721214903,0.7166711166509662,-1.6120030491435249,0.3426486140212191,0.924213130998925,-2.284620182542393,-1.5651937490065642
Hard,Arthur Rinderknech,Nuno Borges,0,0.1012816740217294,0.1055183487935828,0.5429763679906728,-0.1950161454194185,1.2379066792698017,-0.6338636395815105,-0.595761685727351,0.5099251294068243,0.7404035241233444,-0.3161115869048529,-0.692455664847427,0.3652560814931206,-0.7253160208998668,0.2485732631057603,-0.2955399826799612,-0.7702648230516328,-0.6166018065019183,-0.59088261115896,-0.8226098524813296,-0.0002046228604374,-0.2561571243189816,-0.0544493364134274,-0.0481249276021778,-0.6353413736090203,-0.6556533408837495,0.1878099242767598,-0.3576934448912091,-0.3087479063831519,-0.2562881769117924,-0.2967986846288546,-0.3383540216158839,-0.262586917977869,0.3762064842186048,0.2960279133338294,-0.0314804962437219,-0.2508761341491143,0.2520619105352816,-0.3246953830336175,-0.5177822645159075,-0.4940856558646868,-0.2335672979754338,0.2653533557715836,0.1408795326782407,-0.4307442086914763,-0.3698194538736551,-0.4171448301771048,-0.3736039866153547,-0.7894708218099352,0.3501525618137301,-0.522988301088853,0.7039725674395338,-0.2486115940073366,1.0362844158977016,-0.0211931767897871,-0.3089344536338847,0.3644333144391468,0.2951375562805649,0.5675296218476602,0.5666322120901743,0.1465497367302569,0.1851456325293488,-0.9770286306546744,0.2595030874700931,0.4459691981089961,0.4524416977884167,0.8372847103213982,0.8485492589343225,-0.1832094984975339,0.2132111146884438,0.1934670614701403,-0.2946208975632746,-0.5407991374264921
Hard,David Goffin,Lorenzo Sonego,1,-0.0494985624918227,0.5963255639767263,-1.2058419180336897,-1.125454622360253,-0.6802647553534517,0.2011235703892197,0.0917701181178682,-0.4877544716065248,-1.0763249853262955,-0.8212778032661122,-0.8150909257059127,-1.105834356961458,0.8503705072619128,-0.1575117706808783,-0.3864047599635517,0.628714291203524,0.6513657065717625,1.0765010991898398,0.1214422318869474,0.4859792935390082,1.7652567045460203,2.0188138577901964,1.7961464914748786,1.6668935623899637,1.6985837846729257,-0.3872369572716697,1.108148319466883,1.2006863026011434,1.1611715724886258,1.0778478547047854,1.1123055435010354,-0.0641433692770369,0.0741856524421295,-1.075723480343011,0.2809987303232474,0.0583750693467565,0.2520619105352816,-0.7427904181896287,0.4569689113009469,0.1705132562359055,0.1868538383803476,-0.8265529957286023,-0.620316393007537,1.4220893360476006,0.2357567159428888,-0.1645617219964752,-0.5452933518172384,0.4759833187961553,-0.925403199079139,-1.7818519058274334,-0.6589990918143233,-0.1774770627740234,-1.7487156574605618,-1.00772853874616,-0.8364929713690976,-0.2432965810601603,-1.0830991452183003,-0.8837546140948768,-1.0471052796022502,-1.2000405088540542,-1.328292519614228,-0.1070859124147417,-0.6662917110718599,-0.4974271825061881,-0.7523990892019389,-0.3311648481121956,-0.4702321638992403,-0.461030466678701,0.0741856524421295,0.2062871679531018,-0.7304471872487844,-0.4248299361155406
Hard,Quentin Halys,Pablo Carreno Busta,1,-1.0295700998299122,-0.5125351814370425,0.2276156934616895,-0.5937754926797763,1.7371567786922917,0.2653533557715836,0.0917701181178682,-0.8868263120118645,1.2198179918947774,-0.8970527357202996,-0.937726186564401,0.5234378490688819,-0.9754249936239574,-0.2793372808168695,-0.2046752053963706,-0.8413993542849459,-1.2053010090004137,-1.0910977242636,-0.100687670317353,-1.2055355822673963,-1.818158719351029,-1.713059891776326,-1.7387070617561469,-1.417232483948298,-1.4964523142968476,1.337903687373624,0.4138022205604179,0.8233277503550693,0.6650606601984793,-0.3998971750788773,-0.4702321638992403,-0.3022756277180354,0.0741856524421295,0.7447316402374692,-0.7962322875786723,-0.4055017358970497,-0.8787898633163599,0.4206044622444902,-0.5464514167458151,-0.2282460910244484,-0.8116463604646335,0.2011235703892197,0.2145436545188003,-0.1171877626587094,-0.9501632832811818,0.315346183546721,0.4848428393940607,-0.7420162915372068,0.6502833290826392,0.3703987732417526,-0.8407286463815037,0.4864452287368977,0.2211624432074775,1.1042908276956531,1.634702190653743,-0.8408976449678123,0.387020003047156,0.152876983006935,-0.201814212525266,1.4931399823145683,1.025944605942447,-1.2276900918424525,0.0280543878346048,-0.1200686302601149,-0.4689071393218549,0.5967215659380117,0.3210366898008975,0.2533663086442942,-0.7264092508383693,-0.3449774108142266,0.1494285296634708,0.3096416721871515
Hard,Mariano Navone,Learner Tien,1,-0.954179981573136,-1.639573971857595,-1.2631802224935045,-1.1586845679652829,-0.9167516445535784,0.0726639996244923,-0.2519957838047412,-1.5709494669924466,-1.1015573257353155,-0.4424031409951678,-0.643401560504029,-1.4221978921129788,-0.3501525618137288,-0.8884648314968278,0.2496486810215812,-0.3197461252406497,-0.3222522052526719,-0.6186723396647734,-0.4755318802871101,-0.992830118842639,-0.6236869113853455,-0.4691019752541516,-0.7397267097560745,-0.7656565586655667,-0.9919729302489888,-0.2987682062642188,1.5710457187378588,1.9554034070932904,1.5155365098387303,1.4558756530215369,1.244183685784391,-1.0960498225213635,-0.4052124932348156,-0.6783001793712158,-1.7747856549857597,-1.333255346384661,-1.1803503363434644,0.5963255639767263,-0.7758046345850756,-0.6934653294948656,-1.2057911757981783,-0.95501256649333,-0.7185352221282827,1.4505944675051248,-1.8080628571879536,0.7952540890899172,0.3867346307072728,-0.8369253520826636,-0.0750326918172276,0.2485732631057603,-1.4767820873666369,-0.2486115940073366,0.741934814648454,0.1316503299921863,0.0797928752236403,-1.0130877820259492,0.2032551095139738,-1.0910809335152394,0.3360982847055423,-0.8959717437221131,0.3533054272119685,0.2172995079459118,1.3395970191023705,-0.1200686302601149,1.7281554722487935,-0.1937001941788315,0.9804274012176788,-0.5404078861590339,0.6734333345383112,0.1678268485042184,0.0260814665449303,-0.3861735356785578
Hard,Kei Nishikori,Ugo Humbert,0,-0.954179981573136,0.2206459671698752,-0.1164141332972046,0.203743201840939,-1.5736596701094872,-1.2119317080227854,-1.0868558313310788,0.9945123641847368,-0.9753956236902046,1.0225788864524812,0.3867346307072728,-0.0143801606887065,0.0750326918172276,-0.0356862605448865,0.0679191264544008,-0.4620151877072759,0.5607965984950709,-0.00729831253688,-0.5032981180626469,-0.8712841397427776,0.5707848965803372,0.5675296218476602,-0.0481249276021778,0.016234551673711,-0.3193337515185098,-0.2840234144296436,-0.2033943118008835,-0.3087479063831519,-0.6815261017319175,-0.0562355402454674,-0.3383540216158839,-0.1435207887573698,-2.322805075942597,-1.819289656354756,0.0260814665449303,-0.0382659317457031,1.232133447873371,1.1416669141802192,0.8870061947495606,0.8018822227314755,0.1343011963358749,-0.7623232103462383,-0.6694258075679098,0.4244097350342515,0.2862213967609344,1.4014535487234256,1.048965039343107,1.092892212341621,0.3001307672689104,-0.4011627909528613,0.0679191264544008,0.0122150205148115,0.6287234295525895,0.4234424793032264,0.163091588550253,1.316543484054728,0.6626673433469283,0.7748559412680218,0.6434768545517181,0.6678104769564424,0.6896250165772074,0.689132846652317,-1.0520395437976735,-1.0634650108752992,-1.106764026552043,-1.1215866082290384,-1.1296228753160218,0.8883856644869568,-1.2153953594288534,-1.1398240127578163,1.2431058226478626,1.0247850802713527
Hard,Alexander Zverev,Tallon Griekspoor,0,1.986034630441132,1.5052278143158817,1.6324041527271609,1.6326308628572206,0.6598276167806018,-0.5696338541991466,-0.104667540123623,2.3342535426883737,0.8413328857594355,1.3004203054511736,1.3187626132317811,1.519982984796178,0.3501525618137301,-0.5635968044675169,-1.022458200948685,0.3441761662702715,0.4475852133992064,0.1455451942450933,0.1353253507747162,2.1572365061621026,0.2032551095139738,0.5675296218476602,0.7971661394748063,0.537495291899896,0.8577848112598272,1.3231588955390472,-1.3606378099783245,-1.2521442869983357,-1.106764026552043,-1.4652482430624485,-1.3933791598827343,1.205895342408288,0.4385282431566083,0.2960279133338294,1.5884775993797753,1.0634414807083346,1.0813532113598188,0.1418744388071491,1.001682803669194,0.9015720595465612,0.9488671480252014,0.0726639996244923,0.3618718981999184,0.9660072327272092,0.942262247395524,0.1637963186383432,0.4112616828789677,0.8398013842204045,-1.2005230690756403,0.9795263239217108,-0.3864047599635517,-0.9125338855182584,-1.137374177942896,-0.9104644889758132,-0.0173889569907403,0.1415990194227341,-1.542511379051256,-1.2984072529356014,-1.3544838494484266,-1.0697253237975075,-1.1601327249316085,0.0108724222618595,-1.1291891103428362,-1.0634650108752992,-1.0358910390820222,-0.7435588099122876,-0.7339884484659529,-0.2228982082377026,0.0741856524421295,1.385736964385525,0.1494285296634708,-0.1542351330566546
Hard,Alexei Popyrin,Zizou Bergs,1,0.4782322653056099,0.9356490707700104,0.6003146724504849,0.369892929866088,0.922590827002965,0.1368937850068557,0.1408795326782407,-0.0601774997436609,0.8413328857594355,0.0122464537299655,0.0924100046468981,0.7765286771901,0.0750326918172276,0.0861392495911057,0.8857021220067143,0.0833495517481246,0.0853087810924413,0.0204914159689328,-0.544947474725954,0.6682982621888003,0.6626673433469283,0.9821822606883844,0.7971661394748063,0.320303316805652,0.1851456325293488,0.9103047241709428,-0.4348430114363719,-0.3087479063831519,-0.3980341518518343,-0.7091926464289466,-0.7339884484659529,0.4518098573451263,0.3138847252806024,0.5267898300271299,0.9552960087046014,0.464267273935087,-0.2002787990053749,0.3842483722309233,0.1989465412317819,0.3034330386560284,0.0817485542914021,0.2011235703892197,0.1163248253980546,-0.4877544716065248,0.1600596947158205,0.4163794268189729,0.533896943737456,0.175437960402207,0.125054486362046,-1.335158368662131,-0.0229456508291896,0.1544840829814378,-0.0052603269842514,-0.2018264120775731,-0.5171812369504164,-0.0204622860437477,0.2032551095139738,0.3602033024272976,0.7203214970132625,-0.1140806333828353,0.1851456325293488,-0.1513202879184672,-0.3576934448912091,-0.3087479063831519,-0.0436692145017297,-0.1593340306954905,0.0572804052341846,0.0946114696836286,0.0741856524421295,-1.4603266748318442,0.3550069681943717,-0.0769223321826869
Hard,Cameron Norrie,Jiri Lehecka,1,-0.5772293902892555,0.6629783956682644,0.4856380635308577,0.5028127122862036,-0.3649489030866156,-0.8265529957286023,-0.7430899294084691,0.6809559181519699,-0.1174960497834273,1.0730955080886098,0.6565322045959443,0.649983263129491,0.0250108972724092,0.7358753036497273,-0.2955399826799612,0.2730416350369596,-0.1184717120801159,0.2011246512567196,-0.2811682158583464,-0.1521370967352642,0.6626673433469283,0.9821822606883844,1.642457206551791,0.5809336869187448,1.1941044006250667,0.3205130507879379,-0.6662917110718599,-0.4974271825061881,0.0272037729682915,-0.5029956655289004,-0.2064758793325275,0.4121211476049599,-1.2153953594288534,0.5267898300271299,0.3385606931118987,0.6188928756830224,1.3829136843869232,0.541791428956377,0.3422923023813198,0.1372833106308794,0.52844601166942,-0.0557955711402355,-0.104667540123623,-0.3452288143189035,0.4628477796240938,0.1637963186383432,0.0924100046468981,0.3494379047355462,-0.250108972724092,-0.4011627909528613,-0.4772695372471422,0.0833495517481246,-0.7071709145786099,-0.2157212763304802,-0.3089344536338847,1.1240956838132805,-0.0723922307857994,0.152876983006935,0.0287197148593658,-0.1140806333828353,-0.1511739568358908,0.5269401364719902,-0.0490951787105579,0.068610645862922,-0.0436692145017297,-0.2967986846288546,-0.3383540216158839,0.0549227599434622,0.7069912047356973,-0.4859985821267987,0.4372383436067321,0.0390468691282645
Hard,Casper Ruud,Marcos Giron,0,1.3075235661301472,0.6266223056546982,0.8583370425196561,1.0012618963616506,-0.1284620138864883,-0.5696338541991466,-0.3502146129254868,1.023017495642261,0.437615439215071,0.7699957782718515,0.5829510480808514,0.9505286215234376,-0.2000871781792736,0.695266800271064,-0.1138104281127801,-0.4857266981183803,0.1305933351307859,-0.0211931767897871,0.163091588550253,0.8810037256135578,-0.0723922307857994,-0.26177565583379,-0.2786588549868098,-0.0706422383639865,-0.1511739568358908,0.1878099242767598,-1.1291891103428362,-1.4408235631213728,-1.3902559764321265,-1.0528542812623565,-0.9977447330326652,0.4518098573451263,-0.0408699025203371,-0.2295964524675764,0.5523622691840356,0.5802364752460385,0.3274520287920577,-0.0096092695827102,0.0269316278523332,0.0043635282107602,-0.706541076375688,-1.019242351875694,-1.0377464167707058,-0.3452288143189035,0.0338979926707065,0.1132796970022173,-0.496239247473843,-0.0143801606887065,0.2250980754516842,0.0455307462124412,-0.3864047599635517,0.2730416350369596,0.0853087810924413,0.0760708729805599,0.1492084696624842,0.1618566826060444,0.0194902159807916,0.152876983006935,-0.1249695700637223,0.320303316805652,0.0169858378467289,-0.7558567531360472,-0.5119925779815343,-0.4974271825061881,-0.7523990892019389,0.0124967867212146,-0.2064758793325275,0.0549227599434622,0.6254935199706166,-0.3577975172971874,0.3714532432768438,-0.0382659317457031
Hard,Christopher Oconnell,Matteo Berrettini,0,0.6290125018191621,-0.0096092695827102,0.1129390845420591,-0.3611658734445676,0.4233407275804745,-0.6980934249638744,-0.8658634658094012,-1.1148673636720583,0.6142418220782305,-0.1393034111784122,-0.6679286126757267,0.3968924350082746,-0.4001743563585458,0.938917820543047,0.0679191264544008,-0.533149718940589,0.0626665040732672,-0.4241442401240799,-0.2672850969705784,0.2327585037476302,-0.4399220178521638,-0.26177565583379,-0.5091927823714425,-0.4181493985147769,-0.6556533408837495,0.5564297201411389,-0.1262447452557207,0.068610645862922,-0.1854151894417717,-0.3311648481121956,-0.4702321638992403,-0.1038320790172033,-0.0840157356312622,-0.3577975172971874,0.0754202917923465,-0.057594131964195,-0.5018392720324794,0.4690792489292445,0.7436604336000227,-0.0953263086043291,1.0802487531363831,-1.2119317080227854,-1.1605199531716377,0.8804918383546396,0.9674945878045494,-0.4929197626312937,-1.1829967082813777,0.9188922680082852,-0.375163459086138,-1.0508988450114831,-1.022458200948685,0.0833495517481246,-1.0468050698662033,-0.2296161405833868,0.0936759941114099,-0.5978056867680894,-0.4399220178521638,-0.26177565583379,-0.432348139909898,-0.0706422383639865,-0.3193337515185098,0.8365807649980669,-0.6662917110718599,-0.4974271825061881,-0.7523990892019389,-0.8466573003623103,-0.9977447330326652,0.2136775989041278,0.0741856524421295,0.1037263160894127,0.7414944326324654,0.4062826732796112
Hard,Roman Safiullin,Lorenzo Musetti,0,0.1766717922785055,-0.2277458096641076,0.1702773890018711,0.1705132562359055,0.2656828014470567,0.2011235703892197,0.0672154108376818,-0.7443006547242431,0.5637771412601822,-0.1140451003603493,-0.0792793605549855,-0.046016514203857,0.2000871781792736,-0.6042053078461809,0.3405134583051717,0.249330124625854,0.1532356121499588,-0.0628777695485067,-0.3922331669604973,0.2530161669309405,0.2951375562805649,0.5675296218476602,0.4897875696286305,0.1465497367302569,0.0169858378467289,-0.1955546634221926,-0.0490951787105579,0.068610645862922,0.0272037729682915,0.1499614406545783,0.0572804052341846,0.134300179423795,-0.1415435131124957,-0.6911202858541768,-0.1466044218210264,-0.0769223321826869,0.553622383562386,-0.1004994946166258,-0.4891131122859999,-0.3279359278395378,-1.1269622127314691,-0.6980934249638744,-0.6694258075679098,0.2533789462891059,-0.9249309428721564,0.2395712510925321,-0.1528605170700757,-0.8369253520826636,0.1500653836344552,-0.1981202740595422,0.3405134583051717,-0.2486115940073366,0.6966502606101083,-0.0350880410426934,-0.7948436147057912,0.8911325572052129,0.8464322368801105,0.9821822606883844,1.1045447093209828,0.1031113417114081,0.1851456325293488,-1.2571796755116045,0.1823535209249304,0.2572899219859591,0.4524416977884167,0.9747493642547622,1.1123055435010354,-0.3419643374582018,0.3426486140212191,-0.0244747487401985,-0.2123895221509142,-0.5407991374264921
Hard,Corentin Moutet,Holger Rune,0,-1.1049602180866882,-1.385081341762631,-1.893901571551471,-1.65713375204073,-1.705041275220669,-0.3769444980520552,-0.2765504910849276,0.7094610496094941,-2.009921580460136,-1.477993884535748,-1.722591856058726,-2.0865613159311764,0.3001307672689104,-1.7412434024487695,-0.2955399826799612,0.9369639265478809,-0.5260326984252279,0.270598972521253,0.024260399672566,-0.9523147924760186,0.4789024498137461,0.7748559412680218,0.2592536422439979,0.6678104769564424,0.1851456325293488,-1.2129453000078771,1.493896152192696,1.7667241309702535,1.2320445599586465,2.1431989226883563,1.6398181126344604,-1.0960498225213635,-0.525062029654052,1.270356006038875,-1.552760941372387,-1.1593015444182335,1.5336939209004754,1.04471734081071,0.7149912813701184,0.9348020051515948,0.1080248753136389,0.0726639996244923,-0.0555581255632499,-0.6872903918091946,0.4628477796240938,1.2246453729969875,1.269708508888386,0.7448923236749495,-0.1000435890896368,-0.1169032673022138,-0.0229456508291896,-0.3434576356517541,0.2664469972458232,-0.1184572265601334,-0.0729214325418154,1.1038380206299705,-0.0723922307857994,0.152876983006935,-0.201814212525266,0.016234551673711,-0.1511739568358908,0.2467890916150621,-0.8205908441621854,-0.8747857347522622,-1.0358910390820222,-0.7091926464289466,-0.8658665907493093,0.4121211476049599,0.5535837981190748,-0.38343773026311,0.8319489455860608,0.3869544730611192
